#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Layer1
#column double Layer2
#column double Layer3
#column double Layer4
#column double Layer5
#column double Layer6
#column double Layer7
#column double Layer8
#column double Layer9
#column double Layer10
11700,2914.08,1470.74,831.323,242.495,22.8317,67.5537,85.7662,154.229,224.826,377.164
11750,1936.94,2835.34,1568.69,471.304,209.236,14.8773,39.6712,59.1169,86.0931,119.81
11800,1872.14,2127.62,1593.59,1014.48,486.883,14.9481,42.7422,37.0057,60.0241,70.4283
11850,3201.47,2046.38,1104.47,568.686,170.015,13.5416,26.9121,74.6717,113.879,214.17
11900,1845.26,2723.7,1832.35,452.938,88.0039,13.1494,44.1192,61.3486,110.312,148.964
11950,2998.42,2533.14,1008.97,397.516,118.059,32.1299,36.5855,43.1327,76.7122,193.82
12000,2250.81,2214.47,1265.17,962.032,313.895,16.2965,30.4539,69.5261,143.075,166.517
12050,3048.82,1661.83,1394.69,720.29,106.507,15.5682,18.2606,73.0094,151.23,348.192
12100,1272.33,3503.66,1592.43,612.434,169.003,13.6784,14.1866,23.4373,115.59,152.409
12150,2864.07,2293.74,1238.51,380.169,189.612,21.3575,19.2911,40.5636,62.4089,95.2429
12200,2591.43,2251.64,1457,583.966,144.503,17.6466,36.0421,49.0816,119.325,202.591
12250,2256.23,2946.52,1641.3,520.332,103.659,15.3758,19.9194,39.11,29.9552,76.7838
12300,2331.57,2891.14,1324.33,349.16,99.3638,16.0976,17.4866,51.184,111.879,138.228
12350,2035.38,3035.54,1338.82,443.151,154.287,14.8514,25.5782,66.0778,110.43,162.46
12400,2333.23,2732.7,1075.81,589.667,153.02,16.236,39.8114,90.0191,199.97,279.243
12450,2738.65,2569.25,1569.35,438.761,123.224,15.287,42.6883,76.5221,121.404,251.712
12500,2862.17,3023.12,1081.99,331.126,124.555,34.6217,28.6452,72.7098,94.947,101.314
12550,2202.78,3692.88,1222.47,384.519,141.027,19.3395,63.366,91.9501,86.59,128.282
12600,3113.58,2341.63,1391.07,597.805,210.203,15.0735,44.6913,36.125,49.9074,73.886
12650,1085.19,2940.13,2005.78,1100.02,428.107,20.3836,15.634,33.1846,40.849,47.6613
12700,2542.54,3009.71,1535.5,496.358,119.298,14.2227,16.5325,17.3099,58.3724,123.655
